;date;mac;provider;access_point;signal_strength;quality;unknown2;frequency;stations;device;station_count
7306;6-12-2021 12:49:38;00:3A:7D:12:41:2F;Cisco Systems Inc.;eduroam;-78;43;;Ch 44 [5.220 GHz];10 Stations, 3Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];10
7311;6-12-2021 12:49:38;84:3D:C6:B8:FB:00;Cisco Systems Inc.;eduroam;-60;82;;Ch 1 [2.412 GHz];1 Station, 59Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7313;6-12-2021 12:49:38;84:3D:C6:AD:B5:80;Cisco Systems Inc.;eduroam;-52;87;;Ch 1 [2.412 GHz];2 Stations, 58Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
7314;6-12-2021 12:49:38;84:3D:C6:BD:4C:A0;Cisco Systems Inc.;eduroam;-65;80;;Ch 1 [2.412 GHz];0 Stations, 69Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7318;6-12-2021 12:49:38;84:3D:C6:B9:27:40;Cisco Systems Inc.;eduroam;-66;78;;Ch 6 [2.437 GHz];1 Station, 41Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7319;6-12-2021 12:49:38;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-78;43;;Ch 6 [2.437 GHz];1 Station, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7322;6-12-2021 12:49:38;00:3A:7D:34:E3:E0;Cisco Systems Inc.;eduroam;-80;38;;Ch 6 [2.437 GHz];1 Station, 49Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7341;6-12-2021 12:49:38;84:3D:C6:C7:ED:EF;Cisco Systems Inc.;eduroam;-82;33;;Ch 116 [5.580 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7344;6-12-2021 12:49:38;84:3D:C6:AD:AF:9F;Cisco Systems Inc.;eduroam;-83;31;;Ch 64 [5.320 GHz];7 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];7
7348;6-12-2021 12:49:38;00:3A:7D:34:E0:E0;Cisco Systems Inc.;eduroam;-77;46;;Ch 11 [2.462 GHz];2 Stations, 42Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
7349;6-12-2021 12:49:38;00:3A:7D:1E:DD:CF;Cisco Systems Inc.;eduroam;-76;50;;Ch 64 [5.320 GHz];3 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
7451;6-12-2021 12:49:43;84:3D:C6:AD:7B:40;Cisco Systems Inc.;eduroam;-73;60;;Ch 11 [2.462 GHz];0 Stations, 56Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7453;6-12-2021 12:49:43;00:3A:7D:34:E9:10;Cisco Systems Inc.;eduroam;-72;62;;Ch 6 [2.437 GHz];0 Stations, 23Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7456;6-12-2021 12:49:43;84:3D:C6:B9:27:4F;Cisco Systems Inc.;eduroam;-69;70;;Ch 132 [5.660 GHz];5 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
7457;6-12-2021 12:49:43;00:3A:7D:12:43:BF;Cisco Systems Inc.;eduroam;-70;67;;Ch 104 [5.520 GHz];6 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
7459;6-12-2021 12:49:43;84:3D:C6:AD:B5:5F;Cisco Systems Inc.;eduroam;-70;67;;Ch 40 [5.200 GHz];7 Stations, 7Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];7
7468;6-12-2021 12:49:43;00:3A:7D:34:7C:40;Cisco Systems Inc.;eduroam;-69;70;;Ch 11 [2.462 GHz];0 Stations, 55Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7474;6-12-2021 12:49:43;00:3A:7D:27:B9:C0;Cisco Systems Inc.;eduroam;-80;38;;Ch 1 [2.412 GHz];1 Station, 61Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7475;6-12-2021 12:49:43;00:3A:7D:27:B9:60;Cisco Systems Inc.;eduroam;-74;57;;Ch 1 [2.412 GHz];0 Stations, 68Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7479;6-12-2021 12:49:43;84:3D:C6:AD:B5:8F;Cisco Systems Inc.;eduroam;-64;80;;Ch 140 [5.700 GHz];0 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7480;6-12-2021 12:49:43;84:3D:C6:BD:4C:AF;Cisco Systems Inc.;eduroam;-79;40;;Ch 140 [5.700 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
7482;6-12-2021 12:49:43;84:3D:C6:AD:7B:4F;Cisco Systems Inc.;eduroam;-74;57;;Ch 116 [5.580 GHz];5 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
7485;6-12-2021 12:49:43;00:3A:7D:34:E9:1F;Cisco Systems Inc.;eduroam;-79;40;;Ch 64 [5.320 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7487;6-12-2021 12:49:43;84:3D:C6:C7:C1:D0;Cisco Systems Inc.;eduroam;-58;83;;Ch 11 [2.462 GHz];0 Stations, 67Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7491;6-12-2021 12:49:43;84:3D:C6:AD:B5:50;Cisco Systems Inc.;eduroam;-62;81;;Ch 6 [2.437 GHz];1 Station, 23Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7498;6-12-2021 12:49:43;00:3A:7D:12:43:B0;Cisco Systems Inc.;eduroam;-66;78;;Ch 1 [2.412 GHz];1 Station, 63Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7500;6-12-2021 12:49:43;84:3D:C6:C7:C1:DF;Cisco Systems Inc.;eduroam;-58;83;;Ch 36 [5.180 GHz];3 Stations, 49Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
7501;6-12-2021 12:49:43;84:3D:C6:B8:FB:0F;Cisco Systems Inc.;eduroam;-62;81;;Ch 100 [5.500 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7504;6-12-2021 12:49:43;84:3D:C6:B4:E3:90;Cisco Systems Inc.;eduroam;-67;75;;Ch 11 [2.462 GHz];0 Stations, 43Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7505;6-12-2021 12:49:43;00:3A:7D:12:41:20;Cisco Systems Inc.;eduroam;-66;78;;Ch 11 [2.462 GHz];2 Stations, 45Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
7509;6-12-2021 12:49:43;00:3A:7D:1E:DD:C0;Cisco Systems Inc.;eduroam;-65;80;;Ch 6 [2.437 GHz];1 Station, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7518;6-12-2021 12:49:43;84:3D:C6:B4:E3:9F;Cisco Systems Inc.;eduroam;-79;40;;Ch 36 [5.180 GHz];1 Station, 40Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7521;6-12-2021 12:49:43;00:3A:7D:12:41:2F;Cisco Systems Inc.;eduroam;-79;40;;Ch 44 [5.220 GHz];10 Stations, 8Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];10
7526;6-12-2021 12:49:43;84:3D:C6:B8:FB:00;Cisco Systems Inc.;eduroam;-60;82;;Ch 1 [2.412 GHz];1 Station, 59Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7528;6-12-2021 12:49:43;84:3D:C6:AD:B5:80;Cisco Systems Inc.;eduroam;-55;85;;Ch 1 [2.412 GHz];2 Stations, 58Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
7529;6-12-2021 12:49:43;84:3D:C6:BD:4C:A0;Cisco Systems Inc.;eduroam;-65;80;;Ch 1 [2.412 GHz];0 Stations, 69Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7533;6-12-2021 12:49:43;84:3D:C6:B9:27:40;Cisco Systems Inc.;eduroam;-66;78;;Ch 6 [2.437 GHz];1 Station, 40Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7534;6-12-2021 12:49:43;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-78;43;;Ch 6 [2.437 GHz];1 Station, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7537;6-12-2021 12:49:43;00:3A:7D:34:E3:E0;Cisco Systems Inc.;eduroam;-80;38;;Ch 6 [2.437 GHz];1 Station, 49Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7556;6-12-2021 12:49:43;84:3D:C6:C7:ED:EF;Cisco Systems Inc.;eduroam;-82;33;;Ch 116 [5.580 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7559;6-12-2021 12:49:43;84:3D:C6:AD:AF:9F;Cisco Systems Inc.;eduroam;-83;31;;Ch 64 [5.320 GHz];7 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];7
7563;6-12-2021 12:49:43;00:3A:7D:34:E0:E0;Cisco Systems Inc.;eduroam;-77;46;;Ch 11 [2.462 GHz];2 Stations, 42Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
7564;6-12-2021 12:49:43;00:3A:7D:1E:DD:CF;Cisco Systems Inc.;eduroam;-73;60;;Ch 64 [5.320 GHz];3 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
7665;6-12-2021 12:49:48;84:3D:C6:AD:7B:40;Cisco Systems Inc.;eduroam;-73;60;;Ch 11 [2.462 GHz];0 Stations, 56Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7667;6-12-2021 12:49:48;00:3A:7D:34:E9:10;Cisco Systems Inc.;eduroam;-75;53;;Ch 6 [2.437 GHz];0 Stations, 22Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7670;6-12-2021 12:49:48;84:3D:C6:B9:27:4F;Cisco Systems Inc.;eduroam;-70;67;;Ch 132 [5.660 GHz];5 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
7671;6-12-2021 12:49:48;00:3A:7D:12:43:BF;Cisco Systems Inc.;eduroam;-70;67;;Ch 104 [5.520 GHz];6 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
7673;6-12-2021 12:49:48;84:3D:C6:AD:B5:5F;Cisco Systems Inc.;eduroam;-70;67;;Ch 40 [5.200 GHz];7 Stations, 8Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];7
7682;6-12-2021 12:49:48;00:3A:7D:34:7C:40;Cisco Systems Inc.;eduroam;-69;70;;Ch 11 [2.462 GHz];0 Stations, 55Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7688;6-12-2021 12:49:48;00:3A:7D:27:B9:C0;Cisco Systems Inc.;eduroam;-80;38;;Ch 1 [2.412 GHz];1 Station, 61Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7689;6-12-2021 12:49:48;00:3A:7D:27:B9:60;Cisco Systems Inc.;eduroam;-73;60;;Ch 1 [2.412 GHz];0 Stations, 70Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7693;6-12-2021 12:49:48;84:3D:C6:AD:B5:8F;Cisco Systems Inc.;eduroam;-66;78;;Ch 140 [5.700 GHz];0 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7694;6-12-2021 12:49:48;84:3D:C6:BD:4C:AF;Cisco Systems Inc.;eduroam;-79;40;;Ch 140 [5.700 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
7696;6-12-2021 12:49:48;84:3D:C6:AD:7B:4F;Cisco Systems Inc.;eduroam;-74;57;;Ch 116 [5.580 GHz];5 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
7699;6-12-2021 12:49:48;00:3A:7D:34:E9:1F;Cisco Systems Inc.;eduroam;-79;40;;Ch 64 [5.320 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7701;6-12-2021 12:49:48;84:3D:C6:C7:C1:D0;Cisco Systems Inc.;eduroam;-57;84;;Ch 11 [2.462 GHz];0 Stations, 64Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7705;6-12-2021 12:49:48;84:3D:C6:AD:B5:50;Cisco Systems Inc.;eduroam;-63;81;;Ch 6 [2.437 GHz];1 Station, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7712;6-12-2021 12:49:48;00:3A:7D:12:43:B0;Cisco Systems Inc.;eduroam;-66;78;;Ch 1 [2.412 GHz];1 Station, 61Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7714;6-12-2021 12:49:48;84:3D:C6:C7:C1:DF;Cisco Systems Inc.;eduroam;-58;83;;Ch 36 [5.180 GHz];3 Stations, 6Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
7715;6-12-2021 12:49:48;84:3D:C6:B8:FB:0F;Cisco Systems Inc.;eduroam;-63;81;;Ch 100 [5.500 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7718;6-12-2021 12:49:48;84:3D:C6:B4:E3:90;Cisco Systems Inc.;eduroam;-64;80;;Ch 11 [2.462 GHz];0 Stations, 54Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7719;6-12-2021 12:49:48;00:3A:7D:12:41:20;Cisco Systems Inc.;eduroam;-65;80;;Ch 11 [2.462 GHz];2 Stations, 55Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
7723;6-12-2021 12:49:48;00:3A:7D:1E:DD:C0;Cisco Systems Inc.;eduroam;-66;78;;Ch 6 [2.437 GHz];0 Stations, 26Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7732;6-12-2021 12:49:48;84:3D:C6:B4:E3:9F;Cisco Systems Inc.;eduroam;-78;43;;Ch 36 [5.180 GHz];1 Station, 2Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7735;6-12-2021 12:49:48;00:3A:7D:12:41:2F;Cisco Systems Inc.;eduroam;-76;50;;Ch 44 [5.220 GHz];10 Stations, 3Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];10
7740;6-12-2021 12:49:48;84:3D:C6:B8:FB:00;Cisco Systems Inc.;eduroam;-59;83;;Ch 1 [2.412 GHz];1 Station, 59Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7742;6-12-2021 12:49:48;84:3D:C6:AD:B5:80;Cisco Systems Inc.;eduroam;-49;88;;Ch 1 [2.412 GHz];2 Stations, 58Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
7743;6-12-2021 12:49:48;84:3D:C6:BD:4C:A0;Cisco Systems Inc.;eduroam;-65;80;;Ch 1 [2.412 GHz];0 Stations, 69Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7747;6-12-2021 12:49:48;84:3D:C6:B9:27:40;Cisco Systems Inc.;eduroam;-67;75;;Ch 6 [2.437 GHz];1 Station, 42Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7748;6-12-2021 12:49:48;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-77;46;;Ch 6 [2.437 GHz];1 Station, 24Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7751;6-12-2021 12:49:48;00:3A:7D:34:E3:E0;Cisco Systems Inc.;eduroam;-80;38;;Ch 6 [2.437 GHz];1 Station, 49Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7770;6-12-2021 12:49:48;84:3D:C6:C7:ED:EF;Cisco Systems Inc.;eduroam;-80;38;;Ch 116 [5.580 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7773;6-12-2021 12:49:48;84:3D:C6:AD:AF:9F;Cisco Systems Inc.;eduroam;-83;31;;Ch 64 [5.320 GHz];7 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];7
7777;6-12-2021 12:49:48;00:3A:7D:34:E0:E0;Cisco Systems Inc.;eduroam;-77;46;;Ch 11 [2.462 GHz];2 Stations, 42Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
7779;6-12-2021 12:49:48;00:3A:7D:1E:DD:CF;Cisco Systems Inc.;eduroam;-73;60;;Ch 64 [5.320 GHz];3 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
7881;6-12-2021 12:49:53;84:3D:C6:AD:7B:40;Cisco Systems Inc.;eduroam;-73;60;;Ch 11 [2.462 GHz];0 Stations, 56Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7883;6-12-2021 12:49:53;00:3A:7D:34:E9:10;Cisco Systems Inc.;eduroam;-75;53;;Ch 6 [2.437 GHz];0 Stations, 22Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7886;6-12-2021 12:49:53;84:3D:C6:B9:27:4F;Cisco Systems Inc.;eduroam;-70;67;;Ch 132 [5.660 GHz];5 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
7887;6-12-2021 12:49:53;00:3A:7D:12:43:BF;Cisco Systems Inc.;eduroam;-70;67;;Ch 104 [5.520 GHz];6 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
7889;6-12-2021 12:49:53;84:3D:C6:AD:B5:5F;Cisco Systems Inc.;eduroam;-72;62;;Ch 40 [5.200 GHz];7 Stations, 7Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];7
7898;6-12-2021 12:49:53;00:3A:7D:34:7C:40;Cisco Systems Inc.;eduroam;-68;72;;Ch 11 [2.462 GHz];0 Stations, 65Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7904;6-12-2021 12:49:53;00:3A:7D:27:B9:C0;Cisco Systems Inc.;eduroam;-80;38;;Ch 1 [2.412 GHz];1 Station, 61Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7905;6-12-2021 12:49:53;00:3A:7D:27:B9:60;Cisco Systems Inc.;eduroam;-72;62;;Ch 1 [2.412 GHz];0 Stations, 68Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7909;6-12-2021 12:49:53;84:3D:C6:AD:B5:8F;Cisco Systems Inc.;eduroam;-64;80;;Ch 140 [5.700 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7910;6-12-2021 12:49:53;84:3D:C6:BD:4C:AF;Cisco Systems Inc.;eduroam;-79;40;;Ch 140 [5.700 GHz];2 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
7912;6-12-2021 12:49:53;84:3D:C6:AD:7B:4F;Cisco Systems Inc.;eduroam;-74;57;;Ch 116 [5.580 GHz];5 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];5
7915;6-12-2021 12:49:53;00:3A:7D:34:E9:1F;Cisco Systems Inc.;eduroam;-78;43;;Ch 64 [5.320 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7917;6-12-2021 12:49:53;84:3D:C6:C7:C1:D0;Cisco Systems Inc.;eduroam;-58;83;;Ch 11 [2.462 GHz];0 Stations, 85Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7921;6-12-2021 12:49:53;84:3D:C6:AD:B5:50;Cisco Systems Inc.;eduroam;-61;82;;Ch 6 [2.437 GHz];1 Station, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7928;6-12-2021 12:49:53;00:3A:7D:12:43:B0;Cisco Systems Inc.;eduroam;-66;78;;Ch 1 [2.412 GHz];1 Station, 62Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7930;6-12-2021 12:49:53;84:3D:C6:C7:C1:DF;Cisco Systems Inc.;eduroam;-58;83;;Ch 36 [5.180 GHz];3 Stations, 13Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
7931;6-12-2021 12:49:53;84:3D:C6:B8:FB:0F;Cisco Systems Inc.;eduroam;-64;80;;Ch 100 [5.500 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7934;6-12-2021 12:49:53;84:3D:C6:B4:E3:90;Cisco Systems Inc.;eduroam;-64;80;;Ch 11 [2.462 GHz];0 Stations, 54Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7935;6-12-2021 12:49:53;00:3A:7D:12:41:20;Cisco Systems Inc.;eduroam;-64;80;;Ch 11 [2.462 GHz];2 Stations, 56Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
7939;6-12-2021 12:49:53;00:3A:7D:1E:DD:C0;Cisco Systems Inc.;eduroam;-68;72;;Ch 6 [2.437 GHz];0 Stations, 25Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7948;6-12-2021 12:49:53;84:3D:C6:B4:E3:9F;Cisco Systems Inc.;eduroam;-81;35;;Ch 36 [5.180 GHz];1 Station, 3Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7951;6-12-2021 12:49:53;00:3A:7D:12:41:2F;Cisco Systems Inc.;eduroam;-80;38;;Ch 44 [5.220 GHz];10 Stations, 9Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];10
7956;6-12-2021 12:49:53;84:3D:C6:B8:FB:00;Cisco Systems Inc.;eduroam;-58;83;;Ch 1 [2.412 GHz];1 Station, 57Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7958;6-12-2021 12:49:53;84:3D:C6:AD:B5:80;Cisco Systems Inc.;eduroam;-52;87;;Ch 1 [2.412 GHz];3 Stations, 54Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
7959;6-12-2021 12:49:53;84:3D:C6:BD:4C:A0;Cisco Systems Inc.;eduroam;-66;78;;Ch 1 [2.412 GHz];0 Stations, 64Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
7963;6-12-2021 12:49:53;84:3D:C6:B9:27:40;Cisco Systems Inc.;eduroam;-61;82;;Ch 6 [2.437 GHz];1 Station, 42Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7964;6-12-2021 12:49:53;84:3D:C6:B9:38:E0;Cisco Systems Inc.;eduroam;-76;50;;Ch 6 [2.437 GHz];1 Station, 27Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7967;6-12-2021 12:49:53;00:3A:7D:34:E3:E0;Cisco Systems Inc.;eduroam;-80;38;;Ch 6 [2.437 GHz];1 Station, 49Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7986;6-12-2021 12:49:53;84:3D:C6:C7:ED:EF;Cisco Systems Inc.;eduroam;-77;46;;Ch 116 [5.580 GHz];1 Station, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
7989;6-12-2021 12:49:53;84:3D:C6:AD:AF:9F;Cisco Systems Inc.;eduroam;-83;31;;Ch 64 [5.320 GHz];7 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];7
7993;6-12-2021 12:49:53;00:3A:7D:34:E0:E0;Cisco Systems Inc.;eduroam;-77;46;;Ch 11 [2.462 GHz];2 Stations, 54Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];2
7995;6-12-2021 12:49:53;00:3A:7D:1E:DD:CF;Cisco Systems Inc.;eduroam;-73;60;;Ch 64 [5.320 GHz];3 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];3
8097;6-12-2021 12:49:58;84:3D:C6:AD:7B:40;Cisco Systems Inc.;eduroam;-73;60;;Ch 11 [2.462 GHz];0 Stations, 56Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
8099;6-12-2021 12:49:58;00:3A:7D:34:E9:10;Cisco Systems Inc.;eduroam;-75;53;;Ch 6 [2.437 GHz];0 Stations, 22Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
8102;6-12-2021 12:49:58;84:3D:C6:B9:27:4F;Cisco Systems Inc.;eduroam;-66;78;;Ch 132 [5.660 GHz];6 Stations, 1Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
8103;6-12-2021 12:49:58;00:3A:7D:12:43:BF;Cisco Systems Inc.;eduroam;-71;65;;Ch 104 [5.520 GHz];6 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];6
8105;6-12-2021 12:49:58;84:3D:C6:AD:B5:5F;Cisco Systems Inc.;eduroam;-72;62;;Ch 40 [5.200 GHz];7 Stations, 7Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];7
8114;6-12-2021 12:49:58;00:3A:7D:34:7C:40;Cisco Systems Inc.;eduroam;-68;72;;Ch 11 [2.462 GHz];0 Stations, 65Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
8120;6-12-2021 12:49:58;00:3A:7D:27:B9:C0;Cisco Systems Inc.;eduroam;-80;38;;Ch 1 [2.412 GHz];1 Station, 61Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];1
8121;6-12-2021 12:49:58;00:3A:7D:27:B9:60;Cisco Systems Inc.;eduroam;-75;53;;Ch 1 [2.412 GHz];0 Stations, 67Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
8125;6-12-2021 12:49:58;84:3D:C6:AD:B5:8F;Cisco Systems Inc.;eduroam;-62;81;;Ch 140 [5.700 GHz];0 Stations, 0Xhannel Utilization;Wi-Fi [Intel(R) Wireless-AC 9560 160MHz];0
