date,mac,provider,access_point,signal_strength,"quality,unknown2",frequency,stations,device,station_count
2021/12/6 16:23:12,00:3A:7D:34:E3:C0,"""Cisco Systems Inc.""","""eduroam""",-60,66,,"""Ch 6 [2.437 GHz]""","""2 Stations, 40Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","2
"
2021/12/6 16:23:12,84:3D:C6:B9:25:0F,"""Cisco Systems Inc.""","""eduroam""",-58,99,,"""Ch 100 [5.500 GHz]""","""12 Stations, 2Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","12
"
2021/12/6 16:23:13,00:A6:CA:5A:5A:80,"""Cisco Systems Inc.""","""eduroam""",-84,26,,"""Ch 11 [2.462 GHz]""","""0 Stations, 18Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","0
"
2021/12/6 16:23:13,84:3D:C6:BD:4D:A0,"""Cisco Systems Inc.""","""eduroam""",-80,33,,"""Ch 6 [2.437 GHz]""","""6 Stations, 28Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","6
"
2021/12/6 16:23:13,84:3D:C6:B9:25:00,"""Cisco Systems Inc.""","""eduroam""",-42,96,,"""Ch 11 [2.462 GHz]""","""0 Stations, 32Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","0
"
2021/12/6 16:23:13,00:3A:7D:34:E3:CF,"""Cisco Systems Inc.""","""eduroam""",-75,41,,"""Ch 64 [5.320 GHz]""","""9 Stations, 20Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","9
"
2021/12/6 16:23:13,84:3D:C6:B9:29:8F,"""Cisco Systems Inc.""","""eduroam""",-70,50,,"""Ch 64 [5.320 GHz]""","""12 Stations, 25Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","12
"
2021/12/6 16:23:13,00:A6:CA:57:38:20,"""Cisco Systems Inc.""","""eduroam""",-79,35,,"""Ch 11 [2.462 GHz]""","""0 Stations, 20Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","0
"
2021/12/6 16:23:13,00:3A:7D:34:EC:30,"""Cisco Systems Inc.""","""eduroam""",-55,75,,"""Ch 1 [2.412 GHz]""","""0 Stations, 48Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","0
"
2021/12/6 16:23:13,00:3A:7D:1E:DF:30,"""Cisco Systems Inc.""","""eduroam""",-58,70,,"""Ch 11 [2.462 GHz]""","""1 Station, 34Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","1
"
2021/12/6 16:23:13,84:3D:C6:B8:EC:40,"""Cisco Systems Inc.""","""eduroam""",-60,66,,"""Ch 6 [2.437 GHz]""","""0 Stations, 21Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","0
"
2021/12/6 16:23:13,00:3A:7D:34:7A:40,"""Cisco Systems Inc.""","""eduroam""",-71,48,,"""Ch 11 [2.462 GHz]""","""4 Stations, 43Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","4
"
2021/12/6 16:23:13,84:3D:C6:B9:29:80,"""Cisco Systems Inc.""","""eduroam""",-52,80,,"""Ch 11 [2.462 GHz]""","""3 Stations, 40Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","3
"
2021/12/6 16:23:13,84:3D:C6:B9:2C:E0,"""Cisco Systems Inc.""","""eduroam""",-80,33,,"""Ch 1 [2.412 GHz]""","""0 Stations, 13Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","0
"
2021/12/6 16:23:13,00:3A:7D:27:AF:80,"""Cisco Systems Inc.""","""eduroam""",-66,56,,"""Ch 6 [2.437 GHz]""","""5 Stations, 42Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","5
"
2021/12/6 16:23:18,84:3D:C6:C7:C3:F0,"""Cisco Systems Inc.""","""eduroam""",-73,45,,"""Ch 11 [2.462 GHz]""","""0 Stations, 20Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","0
"
2021/12/6 16:23:18,84:3D:C6:C7:C2:8F,"""Cisco Systems Inc.""","""eduroam""",-71,48,,"""Ch 116 [5.580 GHz]""","""3 Stations, 0Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","3
"
2021/12/6 16:23:18,00:A6:CA:44:6E:80,"""Cisco Systems Inc.""","""eduroam""",-81,31,,"""Ch 6 [2.437 GHz]""","""0 Stations, 21Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","0
"
2021/12/6 16:23:18,84:3D:C6:C7:C2:80,"""Cisco Systems Inc.""","""eduroam""",-63,61,,"""Ch 1 [2.412 GHz]""","""1 Station, 21Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","1
"
2021/12/6 16:23:18,00:3A:7D:34:EC:3F,"""Cisco Systems Inc.""","""eduroam""",-69,51,,"""Ch 132 [5.660 GHz]""","""11 Stations, 1Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","11
"
2021/12/6 16:23:18,84:3D:C6:B8:EC:4F,"""Cisco Systems Inc.""","""eduroam""",-80,33,,"""Ch 48 [5.240 GHz]""","""0 Stations, 4Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","0
"
2021/12/6 16:23:18,00:3A:7D:34:E3:C0,"""Cisco Systems Inc.""","""eduroam""",-62,63,,"""Ch 6 [2.437 GHz]""","""2 Stations, 37Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","2
"
2021/12/6 16:23:18,84:3D:C6:B9:25:0F,"""Cisco Systems Inc.""","""eduroam""",-57,99,,"""Ch 100 [5.500 GHz]""","""12 Stations, 2Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","12
"
2021/12/6 16:23:18,00:3A:7D:1E:DF:3F,"""Cisco Systems Inc.""","""eduroam""",-74,43,,"""Ch 40 [5.200 GHz]""","""5 Stations, 1Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","5
"
2021/12/6 16:23:18,84:3D:C6:B9:2A:60,"""Cisco Systems Inc.""","""eduroam""",-71,48,,"""Ch 1 [2.412 GHz]""","""0 Stations, 16Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","0
"
2021/12/6 16:23:18,84:3D:C6:BD:4D:A0,"""Cisco Systems Inc.""","""eduroam""",-80,33,,"""Ch 6 [2.437 GHz]""","""7 Stations, 32Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","7
"
2021/12/6 16:23:18,84:3D:C6:B9:25:00,"""Cisco Systems Inc.""","""eduroam""",-42,96,,"""Ch 11 [2.462 GHz]""","""0 Stations, 34Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","0
"
2021/12/6 16:23:18,00:3A:7D:34:E3:CF,"""Cisco Systems Inc.""","""eduroam""",-77,38,,"""Ch 64 [5.320 GHz]""","""9 Stations, 5Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","9
"
2021/12/6 16:23:18,84:3D:C6:B9:29:8F,"""Cisco Systems Inc.""","""eduroam""",-70,50,,"""Ch 64 [5.320 GHz]""","""12 Stations, 25Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","12
"
2021/12/6 16:23:18,00:A6:CA:57:38:20,"""Cisco Systems Inc.""","""eduroam""",-79,35,,"""Ch 11 [2.462 GHz]""","""0 Stations, 20Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","0
"
2021/12/6 16:23:18,00:3A:7D:34:EC:30,"""Cisco Systems Inc.""","""eduroam""",-55,75,,"""Ch 1 [2.412 GHz]""","""0 Stations, 54Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","0
"
2021/12/6 16:23:18,00:3A:7D:1E:DF:30,"""Cisco Systems Inc.""","""eduroam""",-60,66,,"""Ch 11 [2.462 GHz]""","""1 Station, 34Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","1
"
2021/12/6 16:23:18,84:3D:C6:B8:EC:40,"""Cisco Systems Inc.""","""eduroam""",-60,66,,"""Ch 6 [2.437 GHz]""","""0 Stations, 19Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","0
"
2021/12/6 16:23:18,00:3A:7D:34:7A:40,"""Cisco Systems Inc.""","""eduroam""",-70,50,,"""Ch 11 [2.462 GHz]""","""4 Stations, 40Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","4
"
2021/12/6 16:23:18,84:3D:C6:B9:29:80,"""Cisco Systems Inc.""","""eduroam""",-52,80,,"""Ch 11 [2.462 GHz]""","""3 Stations, 36Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","3
"
2021/12/6 16:23:19,00:3A:7D:27:AF:80,"""Cisco Systems Inc.""","""eduroam""",-66,56,,"""Ch 6 [2.437 GHz]""","""5 Stations, 42Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","5
"
2021/12/6 16:23:24,84:3D:C6:C7:C3:F0,"""Cisco Systems Inc.""","""eduroam""",-73,45,,"""Ch 11 [2.462 GHz]""","""0 Stations, 21Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","0
"
2021/12/6 16:23:24,84:3D:C6:C7:C2:8F,"""Cisco Systems Inc.""","""eduroam""",-72,46,,"""Ch 116 [5.580 GHz]""","""3 Stations, 0Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","3
"
2021/12/6 16:23:24,00:A6:CA:44:6E:80,"""Cisco Systems Inc.""","""eduroam""",-81,31,,"""Ch 6 [2.437 GHz]""","""0 Stations, 21Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","0
"
2021/12/6 16:23:24,84:3D:C6:C7:C2:80,"""Cisco Systems Inc.""","""eduroam""",-63,61,,"""Ch 1 [2.412 GHz]""","""1 Station, 23Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","1
"
2021/12/6 16:23:24,00:3A:7D:34:EC:3F,"""Cisco Systems Inc.""","""eduroam""",-68,53,,"""Ch 132 [5.660 GHz]""","""11 Stations, 1Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","11
"
2021/12/6 16:23:24,84:3D:C6:B8:EC:4F,"""Cisco Systems Inc.""","""eduroam""",-80,33,,"""Ch 48 [5.240 GHz]""","""0 Stations, 4Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","0
"
2021/12/6 16:23:24,00:3A:7D:34:E3:C0,"""Cisco Systems Inc.""","""eduroam""",-62,63,,"""Ch 6 [2.437 GHz]""","""2 Stations, 25Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","2
"
2021/12/6 16:23:24,84:3D:C6:B9:25:0F,"""Cisco Systems Inc.""","""eduroam""",-57,99,,"""Ch 100 [5.500 GHz]""","""12 Stations, 2Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","12
"
2021/12/6 16:23:24,00:3A:7D:1E:DF:3F,"""Cisco Systems Inc.""","""eduroam""",-73,45,,"""Ch 40 [5.200 GHz]""","""5 Stations, 1Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","5
"
2021/12/6 16:23:24,84:3D:C6:B9:2A:60,"""Cisco Systems Inc.""","""eduroam""",-71,48,,"""Ch 1 [2.412 GHz]""","""0 Stations, 16Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","0
"
2021/12/6 16:23:24,84:3D:C6:BD:4D:A0,"""Cisco Systems Inc.""","""eduroam""",-80,33,,"""Ch 6 [2.437 GHz]""","""7 Stations, 32Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","7
"
2021/12/6 16:23:24,84:3D:C6:B9:25:00,"""Cisco Systems Inc.""","""eduroam""",-41,98,,"""Ch 11 [2.462 GHz]""","""0 Stations, 38Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","0
"
2021/12/6 16:23:24,00:3A:7D:34:E3:CF,"""Cisco Systems Inc.""","""eduroam""",-77,38,,"""Ch 64 [5.320 GHz]""","""9 Stations, 5Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","9
"
2021/12/6 16:23:24,84:3D:C6:B9:29:8F,"""Cisco Systems Inc.""","""eduroam""",-70,50,,"""Ch 64 [5.320 GHz]""","""12 Stations, 4Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","12
"
2021/12/6 16:23:24,00:A6:CA:57:38:20,"""Cisco Systems Inc.""","""eduroam""",-79,35,,"""Ch 11 [2.462 GHz]""","""0 Stations, 20Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","0
"
2021/12/6 16:23:24,00:3A:7D:34:EC:30,"""Cisco Systems Inc.""","""eduroam""",-54,76,,"""Ch 1 [2.412 GHz]""","""0 Stations, 61Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","0
"
2021/12/6 16:23:24,00:3A:7D:1E:DF:30,"""Cisco Systems Inc.""","""eduroam""",-59,68,,"""Ch 11 [2.462 GHz]""","""1 Station, 41Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","1
"
2021/12/6 16:23:24,84:3D:C6:B8:EC:40,"""Cisco Systems Inc.""","""eduroam""",-60,66,,"""Ch 6 [2.437 GHz]""","""0 Stations, 18Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","0
"
2021/12/6 16:23:24,84:3D:C6:C7:C3:FF,"""Cisco Systems Inc.""","""eduroam""",-83,28,,"""Ch 132 [5.660 GHz]""","""0 Stations, 0Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","0
"
2021/12/6 16:23:24,00:3A:7D:34:7A:40,"""Cisco Systems Inc.""","""eduroam""",-71,48,,"""Ch 11 [2.462 GHz]""","""4 Stations, 48Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","4
"
2021/12/6 16:23:24,84:3D:C6:B9:29:80,"""Cisco Systems Inc.""","""eduroam""",-51,81,,"""Ch 11 [2.462 GHz]""","""3 Stations, 38Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","3
"
2021/12/6 16:23:24,00:3A:7D:27:AF:80,"""Cisco Systems Inc.""","""eduroam""",-66,56,,"""Ch 6 [2.437 GHz]""","""5 Stations, 29Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","5
"
2021/12/6 16:23:29,84:3D:C6:C7:C3:F0,"""Cisco Systems Inc.""","""eduroam""",-73,45,,"""Ch 11 [2.462 GHz]""","""0 Stations, 20Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","0
"
2021/12/6 16:23:29,84:3D:C6:C7:C2:8F,"""Cisco Systems Inc.""","""eduroam""",-72,46,,"""Ch 116 [5.580 GHz]""","""3 Stations, 0Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","3
"
2021/12/6 16:23:30,84:3D:C6:C7:C2:80,"""Cisco Systems Inc.""","""eduroam""",-63,61,,"""Ch 1 [2.412 GHz]""","""1 Station, 24Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","1
"
2021/12/6 16:23:30,00:3A:7D:34:EC:3F,"""Cisco Systems Inc.""","""eduroam""",-70,50,,"""Ch 132 [5.660 GHz]""","""11 Stations, 1Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","11
"
2021/12/6 16:23:30,84:3D:C6:B8:EC:4F,"""Cisco Systems Inc.""","""eduroam""",-80,33,,"""Ch 48 [5.240 GHz]""","""0 Stations, 4Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","0
"
2021/12/6 16:23:30,00:3A:7D:34:E3:C0,"""Cisco Systems Inc.""","""eduroam""",-62,63,,"""Ch 6 [2.437 GHz]""","""2 Stations, 32Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","2
"
2021/12/6 16:23:30,84:3D:C6:B9:25:0F,"""Cisco Systems Inc.""","""eduroam""",-58,99,,"""Ch 100 [5.500 GHz]""","""12 Stations, 3Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","12
"
2021/12/6 16:23:30,00:3A:7D:1E:DF:3F,"""Cisco Systems Inc.""","""eduroam""",-73,45,,"""Ch 40 [5.200 GHz]""","""5 Stations, 1Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","5
"
2021/12/6 16:23:30,84:3D:C6:B9:2A:60,"""Cisco Systems Inc.""","""eduroam""",-71,48,,"""Ch 1 [2.412 GHz]""","""0 Stations, 16Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","0
"
2021/12/6 16:23:30,84:3D:C6:BD:4D:A0,"""Cisco Systems Inc.""","""eduroam""",-81,31,,"""Ch 6 [2.437 GHz]""","""7 Stations, 32Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","7
"
2021/12/6 16:23:30,84:3D:C6:B9:25:00,"""Cisco Systems Inc.""","""eduroam""",-42,96,,"""Ch 11 [2.462 GHz]""","""0 Stations, 41Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","0
"
2021/12/6 16:23:30,00:3A:7D:34:E3:CF,"""Cisco Systems Inc.""","""eduroam""",-77,38,,"""Ch 64 [5.320 GHz]""","""9 Stations, 5Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","9
"
2021/12/6 16:23:30,84:3D:C6:B9:29:8F,"""Cisco Systems Inc.""","""eduroam""",-70,50,,"""Ch 64 [5.320 GHz]""","""12 Stations, 4Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","12
"
2021/12/6 16:23:30,00:A6:CA:57:38:20,"""Cisco Systems Inc.""","""eduroam""",-81,31,,"""Ch 11 [2.462 GHz]""","""0 Stations, 20Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","0
"
2021/12/6 16:23:30,00:3A:7D:34:EC:30,"""Cisco Systems Inc.""","""eduroam""",-54,76,,"""Ch 1 [2.412 GHz]""","""0 Stations, 58Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","0
"
2021/12/6 16:23:30,00:3A:7D:1E:DF:30,"""Cisco Systems Inc.""","""eduroam""",-60,66,,"""Ch 11 [2.462 GHz]""","""1 Station, 32Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","1
"
2021/12/6 16:23:30,84:3D:C6:B8:EC:40,"""Cisco Systems Inc.""","""eduroam""",-60,66,,"""Ch 6 [2.437 GHz]""","""0 Stations, 18Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","0
"
2021/12/6 16:23:30,84:3D:C6:C7:C3:FF,"""Cisco Systems Inc.""","""eduroam""",-83,28,,"""Ch 132 [5.660 GHz]""","""0 Stations, 0Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","0
"
2021/12/6 16:23:30,00:3A:7D:34:7A:40,"""Cisco Systems Inc.""","""eduroam""",-70,50,,"""Ch 11 [2.462 GHz]""","""3 Stations, 31Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","3
"
2021/12/6 16:23:30,84:3D:C6:B9:29:80,"""Cisco Systems Inc.""","""eduroam""",-53,78,,"""Ch 11 [2.462 GHz]""","""3 Stations, 33Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","3
"
2021/12/6 16:23:30,00:3A:7D:27:AF:80,"""Cisco Systems Inc.""","""eduroam""",-67,55,,"""Ch 6 [2.437 GHz]""","""4 Stations, 36Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","4
"
2021/12/6 16:23:35,84:3D:C6:C7:C3:F0,"""Cisco Systems Inc.""","""eduroam""",-73,45,,"""Ch 11 [2.462 GHz]""","""0 Stations, 18Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","0
"
2021/12/6 16:23:35,84:3D:C6:C7:C2:8F,"""Cisco Systems Inc.""","""eduroam""",-72,46,,"""Ch 116 [5.580 GHz]""","""3 Stations, 0Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","3
"
2021/12/6 16:23:35,84:3D:C6:C7:C2:80,"""Cisco Systems Inc.""","""eduroam""",-64,60,,"""Ch 1 [2.412 GHz]""","""1 Station, 22Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","1
"
2021/12/6 16:23:35,00:3A:7D:34:EC:3F,"""Cisco Systems Inc.""","""eduroam""",-69,51,,"""Ch 132 [5.660 GHz]""","""11 Stations, 4Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","11
"
2021/12/6 16:23:35,84:3D:C6:B8:EC:4F,"""Cisco Systems Inc.""","""eduroam""",-78,36,,"""Ch 48 [5.240 GHz]""","""0 Stations, 8Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","0
"
2021/12/6 16:23:35,00:3A:7D:34:E3:C0,"""Cisco Systems Inc.""","""eduroam""",-62,63,,"""Ch 6 [2.437 GHz]""","""2 Stations, 35Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","2
"
2021/12/6 16:23:35,84:3D:C6:B9:25:0F,"""Cisco Systems Inc.""","""eduroam""",-57,99,,"""Ch 100 [5.500 GHz]""","""12 Stations, 9Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","12
"
2021/12/6 16:23:35,00:3A:7D:1E:DF:3F,"""Cisco Systems Inc.""","""eduroam""",-74,43,,"""Ch 40 [5.200 GHz]""","""5 Stations, 0Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","5
"
2021/12/6 16:23:35,84:3D:C6:B9:2A:60,"""Cisco Systems Inc.""","""eduroam""",-71,48,,"""Ch 1 [2.412 GHz]""","""0 Stations, 16Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","0
"
2021/12/6 16:23:35,84:3D:C6:BD:4D:A0,"""Cisco Systems Inc.""","""eduroam""",-78,36,,"""Ch 6 [2.437 GHz]""","""4 Stations, 22Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","4
"
2021/12/6 16:23:35,84:3D:C6:B9:25:00,"""Cisco Systems Inc.""","""eduroam""",-42,96,,"""Ch 11 [2.462 GHz]""","""0 Stations, 31Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","0
"
2021/12/6 16:23:35,84:3D:C6:B9:29:8F,"""Cisco Systems Inc.""","""eduroam""",-70,50,,"""Ch 64 [5.320 GHz]""","""12 Stations, 4Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","12
"
2021/12/6 16:23:35,00:A6:CA:57:38:20,"""Cisco Systems Inc.""","""eduroam""",-81,31,,"""Ch 11 [2.462 GHz]""","""0 Stations, 20Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","0
"
2021/12/6 16:23:35,00:3A:7D:34:EC:30,"""Cisco Systems Inc.""","""eduroam""",-54,76,,"""Ch 1 [2.412 GHz]""","""0 Stations, 58Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","0
"
2021/12/6 16:23:36,00:3A:7D:1E:DF:30,"""Cisco Systems Inc.""","""eduroam""",-59,68,,"""Ch 11 [2.462 GHz]""","""1 Station, 30Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","1
"
2021/12/6 16:23:36,84:3D:C6:B8:EC:40,"""Cisco Systems Inc.""","""eduroam""",-60,66,,"""Ch 6 [2.437 GHz]""","""0 Stations, 18Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","0
"
2021/12/6 16:23:36,84:3D:C6:C7:C3:FF,"""Cisco Systems Inc.""","""eduroam""",-83,28,,"""Ch 132 [5.660 GHz]""","""0 Stations, 0Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","0
"
2021/12/6 16:23:36,00:3A:7D:34:7A:40,"""Cisco Systems Inc.""","""eduroam""",-71,48,,"""Ch 11 [2.462 GHz]""","""2 Stations, 37Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","2
"
2021/12/6 16:23:36,84:3D:C6:B9:29:80,"""Cisco Systems Inc.""","""eduroam""",-54,76,,"""Ch 11 [2.462 GHz]""","""3 Stations, 46Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","3
"
2021/12/6 16:23:36,00:3A:7D:27:AF:80,"""Cisco Systems Inc.""","""eduroam""",-67,55,,"""Ch 6 [2.437 GHz]""","""4 Stations, 36Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","4
"
2021/12/6 16:23:41,84:3D:C6:C7:C3:F0,"""Cisco Systems Inc.""","""eduroam""",-73,45,,"""Ch 11 [2.462 GHz]""","""0 Stations, 18Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","0
"
2021/12/6 16:23:41,84:3D:C6:C7:C2:8F,"""Cisco Systems Inc.""","""eduroam""",-72,46,,"""Ch 116 [5.580 GHz]""","""3 Stations, 0Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","3
"
2021/12/6 16:23:41,84:3D:C6:C7:C2:80,"""Cisco Systems Inc.""","""eduroam""",-63,61,,"""Ch 1 [2.412 GHz]""","""1 Station, 22Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","1
"
2021/12/6 16:23:41,00:3A:7D:34:EC:3F,"""Cisco Systems Inc.""","""eduroam""",-69,51,,"""Ch 132 [5.660 GHz]""","""10 Stations, 1Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","10
"
2021/12/6 16:23:41,84:3D:C6:B8:EC:4F,"""Cisco Systems Inc.""","""eduroam""",-78,36,,"""Ch 48 [5.240 GHz]""","""0 Stations, 8Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","0
"
2021/12/6 16:23:41,00:3A:7D:34:E3:C0,"""Cisco Systems Inc.""","""eduroam""",-61,65,,"""Ch 6 [2.437 GHz]""","""2 Stations, 31Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","2
"
2021/12/6 16:23:41,84:3D:C6:B9:25:0F,"""Cisco Systems Inc.""","""eduroam""",-58,99,,"""Ch 100 [5.500 GHz]""","""12 Stations, 3Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","12
"
2021/12/6 16:23:41,00:3A:7D:1E:DF:3F,"""Cisco Systems Inc.""","""eduroam""",-75,41,,"""Ch 40 [5.200 GHz]""","""5 Stations, 0Xhannel Utilization""","""WLAN [Intel(R) Dual Band Wireless-AC 3168]""","5
"
