date,mac,provider,access_point,signal_strength,"quality,unknown2",frequency,stations,device,station_count
2021-12-03 1:08:40 PM,84:3D:C6:C7:BB:70,"""""","""eduroam""",-69,70,,"""Ch 11 [2.462 GHz]""","""4 Stations, 64Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","4
"
2021-12-03 1:08:40 PM,00:A6:CA:61:F5:DF,"""""","""eduroam""",-82,33,,"""Ch 60 [5.300 GHz]""","""10 Stations, 0Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","10
"
2021-12-03 1:08:40 PM,84:3D:C6:C7:F2:1F,"""""","""eduroam""",-77,46,,"""Ch 48 [5.240 GHz]""","""11 Stations, 7Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","11
"
2021-12-03 1:08:40 PM,00:3A:7D:34:E7:70,"""""","""eduroam""",-77,46,,"""Ch 11 [2.462 GHz]""","""2 Stations, 59Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","2
"
2021-12-03 1:08:40 PM,84:3D:C6:C7:F2:10,"""""","""eduroam""",-73,60,,"""Ch 11 [2.462 GHz]""","""0 Stations, 65Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
2021-12-03 1:08:40 PM,00:3A:7D:12:43:D0,"""""","""eduroam""",-72,62,,"""Ch 11 [2.462 GHz]""","""0 Stations, 58Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
2021-12-03 1:08:40 PM,84:3D:C6:C7:EF:50,"""""","""eduroam""",-64,80,,"""Ch 11 [2.462 GHz]""","""1 Station, 69Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","1
"
2021-12-03 1:08:40 PM,84:3D:C6:B9:26:8F,"""""","""eduroam""",-78,46,,"""Ch 40 [5.200 GHz]""","""2 Stations, 2Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","2
"
2021-12-03 1:08:40 PM,84:3D:C6:B9:26:80,"""""","""eduroam""",-71,65,,"""Ch 6 [2.437 GHz]""","""1 Station, 55Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","1
"
2021-12-03 1:08:40 PM,84:3D:C6:B9:1A:60,"""""","""eduroam""",-62,81,,"""Ch 6 [2.437 GHz]""","""2 Stations, 46Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","2
"
2021-12-03 1:08:40 PM,84:3D:C6:AD:80:C0,"""""","""eduroam""",-69,70,,"""Ch 6 [2.437 GHz]""","""2 Stations, 47Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","2
"
2021-12-03 1:08:40 PM,00:3A:7D:34:7B:40,"""""","""eduroam""",-60,82,,"""Ch 1 [2.412 GHz]""","""0 Stations, 43Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
2021-12-03 1:08:40 PM,00:A6:CA:66:AF:B0,"""""","""eduroam""",-74,57,,"""Ch 1 [2.412 GHz]""","""4 Stations, 51Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","4
"
2021-12-03 1:08:40 PM,00:3A:7D:21:46:20,"""""","""eduroam""",-73,60,,"""Ch 1 [2.412 GHz]""","""0 Stations, 62Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
2021-12-03 1:08:40 PM,84:3D:C6:C7:F1:EF,"""""","""eduroam""",-74,65,,"""Ch 52 [5.260 GHz]""","""5 Stations, 8Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","5
"
2021-12-03 1:08:40 PM,00:A6:CA:44:70:70,"""""","""eduroam""",-82,33,,"""Ch 11 [2.462 GHz]""","""7 Stations, 80Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","7
"
2021-12-03 1:08:40 PM,84:3D:C6:BD:41:10,"""""","""eduroam""",-84,29,,"""Ch 11 [2.462 GHz]""","""3 Stations, 75Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","3
"
2021-12-03 1:08:40 PM,00:3A:7D:27:B5:F0,"""""","""eduroam""",-81,35,,"""Ch 1 [2.412 GHz]""","""5 Stations, 44Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","5
"
2021-12-03 1:08:40 PM,00:3A:7D:34:EA:30,"""""","""eduroam""",-69,70,,"""Ch 6 [2.437 GHz]""","""2 Stations, 46Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","2
"
2021-12-03 1:08:40 PM,00:3A:7D:1E:DC:F0,"""""","""eduroam""",-84,29,,"""Ch 6 [2.437 GHz]""","""4 Stations, 37Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","4
"
2021-12-03 1:08:40 PM,84:3D:C6:C7:C2:00,"""""","""eduroam""",-77,46,,"""Ch 1 [2.412 GHz]""","""2 Stations, 32Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","2
"
2021-12-03 1:08:40 PM,00:3A:7D:34:EB:70,"""""","""eduroam""",-82,33,,"""Ch 11 [2.462 GHz]""","""1 Station, 52Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","1
"
2021-12-03 1:08:40 PM,84:3D:C6:AD:B3:D0,"""""","""eduroam""",-81,35,,"""Ch 11 [2.462 GHz]""","""0 Stations, 63Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
2021-12-03 1:08:40 PM,84:3D:C6:B8:F3:50,"""""","""eduroam""",-80,38,,"""Ch 11 [2.462 GHz]""","""1 Station, 79Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","1
"
2021-12-03 1:08:40 PM,00:3A:7D:34:EB:6F,"""""","""eduroam""",-77,46,,"""Ch 44 [5.220 GHz]""","""8 Stations, 15Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","8
"
2021-12-03 1:08:40 PM,00:3A:7D:21:43:70,"""""","""eduroam""",-71,65,,"""Ch 6 [2.437 GHz]""","""2 Stations, 52Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","2
"
2021-12-03 1:08:40 PM,84:3D:C6:C7:F1:E0,"""""","""eduroam""",-80,38,,"""Ch 6 [2.437 GHz]""","""3 Stations, 64Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","3
"
2021-12-03 1:08:40 PM,00:3A:7D:34:E4:F0,"""""","""eduroam""",-83,31,,"""Ch 1 [2.412 GHz]""","""1 Station, 47Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","1
"
2021-12-03 1:08:40 PM,84:3D:C6:B4:EA:50,"""""","""eduroam""",-83,31,,"""Ch 1 [2.412 GHz]""","""1 Station, 49Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","1
"
2021-12-03 1:08:40 PM,00:3A:7D:34:E8:BF,"""""","""eduroam""",-79,40,,"""Ch 52 [5.260 GHz]""","""2 Stations, 1Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","2
"
2021-12-03 1:08:40 PM,00:3A:7D:27:BA:3F,"""""","""eduroam""",-70,67,,"""Ch 40 [5.200 GHz]""","""3 Stations, 6Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","3
"
2021-12-03 1:08:40 PM,00:3A:7D:34:E8:B0,"""""","""eduroam""",-71,65,,"""Ch 11 [2.462 GHz]""","""1 Station, 40Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","1
"
2021-12-03 1:08:40 PM,00:3A:7D:34:7C:10,"""""","""eduroam""",-66,78,,"""Ch 11 [2.462 GHz]""","""0 Stations, 40Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
2021-12-03 1:08:41 PM,00:3A:7D:34:EB:60,"""""","""eduroam""",-78,43,,"""Ch 6 [2.437 GHz]""","""3 Stations, 56Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","3
"
2021-12-03 1:08:41 PM,84:3D:C6:AD:80:60,"""""","""eduroam""",-74,57,,"""Ch 6 [2.437 GHz]""","""2 Stations, 43Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","2
"
2021-12-03 1:08:41 PM,00:3A:7D:12:45:20,"""""","""eduroam""",-73,60,,"""Ch 6 [2.437 GHz]""","""0 Stations, 49Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
2021-12-03 1:08:46 PM,84:3D:C6:AD:80:CF,"""""","""eduroam""",-78,43,,"""Ch 100 [5.500 GHz]""","""6 Stations, 4Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","6
"
2021-12-03 1:08:46 PM,84:3D:C6:B9:3A:90,"""""","""eduroam""",-77,46,,"""Ch 6 [2.437 GHz]""","""2 Stations, 46Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","2
"
2021-12-03 1:08:46 PM,00:3A:7D:21:46:2F,"""""","""eduroam""",-82,33,,"""Ch 132 [5.660 GHz]""","""17 Stations, 28Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","17
"
2021-12-03 1:08:46 PM,00:3A:7D:34:7B:4F,"""""","""eduroam""",-77,46,,"""Ch 100 [5.500 GHz]""","""1 Station, 1Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","1
"
2021-12-03 1:08:46 PM,84:3D:C6:BD:59:2F,"""""","""eduroam""",-81,35,,"""Ch 140 [5.700 GHz]""","""8 Stations, 2Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","8
"
2021-12-03 1:08:46 PM,84:3D:C6:B9:21:9F,"""""","""eduroam""",-79,40,,"""Ch 132 [5.660 GHz]""","""3 Stations, 7Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","3
"
2021-12-03 1:08:46 PM,84:3D:C6:C7:EF:5F,"""""","""eduroam""",-62,81,,"""Ch 116 [5.580 GHz]""","""2 Stations, 0Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","2
"
2021-12-03 1:08:46 PM,84:3D:C6:BD:59:20,"""""","""eduroam""",-67,75,,"""Ch 11 [2.462 GHz]""","""1 Station, 75Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","1
"
2021-12-03 1:08:46 PM,84:3D:C6:B4:DF:30,"""""","""eduroam""",-65,80,,"""Ch 1 [2.412 GHz]""","""1 Station, 40Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","1
"
2021-12-03 1:08:46 PM,84:3D:C6:B9:21:90,"""""","""eduroam""",-62,81,,"""Ch 1 [2.412 GHz]""","""1 Station, 48Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","1
"
2021-12-03 1:08:46 PM,84:3D:C6:B9:1A:6F,"""""","""eduroam""",-60,82,,"""Ch 52 [5.260 GHz]""","""2 Stations, 1Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","2
"
2021-12-03 1:08:46 PM,84:3D:C6:C7:BB:70,"""""","""eduroam""",-69,70,,"""Ch 11 [2.462 GHz]""","""4 Stations, 56Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","4
"
2021-12-03 1:08:46 PM,00:A6:CA:61:F5:DF,"""""","""eduroam""",-82,33,,"""Ch 60 [5.300 GHz]""","""10 Stations, 0Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","10
"
2021-12-03 1:08:46 PM,84:3D:C6:C7:F2:1F,"""""","""eduroam""",-77,46,,"""Ch 48 [5.240 GHz]""","""11 Stations, 7Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","11
"
2021-12-03 1:08:46 PM,00:3A:7D:34:E7:70,"""""","""eduroam""",-77,46,,"""Ch 11 [2.462 GHz]""","""2 Stations, 59Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","2
"
2021-12-03 1:08:46 PM,84:3D:C6:C7:F2:10,"""""","""eduroam""",-73,60,,"""Ch 11 [2.462 GHz]""","""0 Stations, 65Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
2021-12-03 1:08:46 PM,00:3A:7D:12:43:D0,"""""","""eduroam""",-73,60,,"""Ch 11 [2.462 GHz]""","""0 Stations, 50Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
2021-12-03 1:08:46 PM,84:3D:C6:C7:EF:50,"""""","""eduroam""",-64,80,,"""Ch 11 [2.462 GHz]""","""1 Station, 69Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","1
"
2021-12-03 1:08:46 PM,84:3D:C6:B9:26:8F,"""""","""eduroam""",-78,46,,"""Ch 40 [5.200 GHz]""","""2 Stations, 2Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","2
"
2021-12-03 1:08:46 PM,84:3D:C6:B9:26:80,"""""","""eduroam""",-69,70,,"""Ch 6 [2.437 GHz]""","""1 Station, 56Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","1
"
2021-12-03 1:08:46 PM,84:3D:C6:B9:1A:60,"""""","""eduroam""",-53,86,,"""Ch 6 [2.437 GHz]""","""2 Stations, 47Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","2
"
2021-12-03 1:08:46 PM,84:3D:C6:AD:80:C0,"""""","""eduroam""",-68,72,,"""Ch 6 [2.437 GHz]""","""2 Stations, 43Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","2
"
2021-12-03 1:08:46 PM,00:3A:7D:34:7B:40,"""""","""eduroam""",-66,78,,"""Ch 1 [2.412 GHz]""","""0 Stations, 43Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
2021-12-03 1:08:46 PM,00:A6:CA:66:AF:B0,"""""","""eduroam""",-74,57,,"""Ch 1 [2.412 GHz]""","""4 Stations, 51Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","4
"
2021-12-03 1:08:46 PM,00:3A:7D:21:46:20,"""""","""eduroam""",-74,57,,"""Ch 1 [2.412 GHz]""","""1 Station, 65Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","1
"
2021-12-03 1:08:46 PM,84:3D:C6:C7:F1:EF,"""""","""eduroam""",-74,65,,"""Ch 52 [5.260 GHz]""","""5 Stations, 8Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","5
"
2021-12-03 1:08:46 PM,00:A6:CA:44:70:70,"""""","""eduroam""",-82,33,,"""Ch 11 [2.462 GHz]""","""7 Stations, 80Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","7
"
2021-12-03 1:08:46 PM,84:3D:C6:BD:41:10,"""""","""eduroam""",-84,29,,"""Ch 11 [2.462 GHz]""","""3 Stations, 75Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","3
"
2021-12-03 1:08:46 PM,00:3A:7D:27:B5:F0,"""""","""eduroam""",-81,35,,"""Ch 1 [2.412 GHz]""","""5 Stations, 44Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","5
"
2021-12-03 1:08:46 PM,00:3A:7D:34:EA:30,"""""","""eduroam""",-73,60,,"""Ch 6 [2.437 GHz]""","""3 Stations, 44Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","3
"
2021-12-03 1:08:46 PM,00:3A:7D:1E:DC:F0,"""""","""eduroam""",-84,29,,"""Ch 6 [2.437 GHz]""","""4 Stations, 37Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","4
"
2021-12-03 1:08:46 PM,00:3A:7D:34:EB:70,"""""","""eduroam""",-82,33,,"""Ch 11 [2.462 GHz]""","""1 Station, 52Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","1
"
2021-12-03 1:08:46 PM,84:3D:C6:AD:B3:D0,"""""","""eduroam""",-81,35,,"""Ch 11 [2.462 GHz]""","""0 Stations, 63Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
2021-12-03 1:08:46 PM,84:3D:C6:B8:F3:50,"""""","""eduroam""",-80,38,,"""Ch 11 [2.462 GHz]""","""1 Station, 79Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","1
"
2021-12-03 1:08:46 PM,00:3A:7D:34:EB:6F,"""""","""eduroam""",-77,46,,"""Ch 44 [5.220 GHz]""","""8 Stations, 15Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","8
"
2021-12-03 1:08:46 PM,00:3A:7D:21:43:70,"""""","""eduroam""",-71,65,,"""Ch 6 [2.437 GHz]""","""2 Stations, 52Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","2
"
2021-12-03 1:08:46 PM,84:3D:C6:C7:F1:E0,"""""","""eduroam""",-80,38,,"""Ch 6 [2.437 GHz]""","""3 Stations, 64Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","3
"
2021-12-03 1:08:46 PM,84:3D:C6:B4:EA:50,"""""","""eduroam""",-83,31,,"""Ch 1 [2.412 GHz]""","""1 Station, 49Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","1
"
2021-12-03 1:08:46 PM,00:3A:7D:34:E8:BF,"""""","""eduroam""",-79,40,,"""Ch 52 [5.260 GHz]""","""2 Stations, 1Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","2
"
2021-12-03 1:08:46 PM,00:3A:7D:27:BA:3F,"""""","""eduroam""",-70,67,,"""Ch 40 [5.200 GHz]""","""3 Stations, 6Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","3
"
2021-12-03 1:08:46 PM,00:3A:7D:34:E8:B0,"""""","""eduroam""",-71,65,,"""Ch 11 [2.462 GHz]""","""1 Station, 40Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","1
"
2021-12-03 1:08:46 PM,00:3A:7D:34:7C:10,"""""","""eduroam""",-66,78,,"""Ch 11 [2.462 GHz]""","""0 Stations, 40Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
2021-12-03 1:08:46 PM,00:3A:7D:34:EB:60,"""""","""eduroam""",-78,43,,"""Ch 6 [2.437 GHz]""","""3 Stations, 56Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","3
"
2021-12-03 1:08:46 PM,84:3D:C6:AD:80:60,"""""","""eduroam""",-74,57,,"""Ch 6 [2.437 GHz]""","""2 Stations, 43Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","2
"
2021-12-03 1:08:46 PM,00:3A:7D:12:45:20,"""""","""eduroam""",-73,60,,"""Ch 6 [2.437 GHz]""","""0 Stations, 49Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
2021-12-03 1:08:51 PM,00:3A:7D:21:46:D0,"""""","""eduroam""",-77,46,,"""Ch 1 [2.412 GHz]""","""2 Stations, 61Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","2
"
2021-12-03 1:08:51 PM,84:3D:C6:AD:80:CF,"""""","""eduroam""",-78,43,,"""Ch 100 [5.500 GHz]""","""6 Stations, 4Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","6
"
2021-12-03 1:08:51 PM,84:3D:C6:B9:3A:90,"""""","""eduroam""",-77,46,,"""Ch 6 [2.437 GHz]""","""2 Stations, 46Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","2
"
2021-12-03 1:08:51 PM,00:3A:7D:21:46:2F,"""""","""eduroam""",-82,33,,"""Ch 132 [5.660 GHz]""","""17 Stations, 28Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","17
"
2021-12-03 1:08:51 PM,00:3A:7D:34:7B:4F,"""""","""eduroam""",-79,40,,"""Ch 100 [5.500 GHz]""","""1 Station, 0Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","1
"
2021-12-03 1:08:51 PM,84:3D:C6:BD:59:2F,"""""","""eduroam""",-81,35,,"""Ch 140 [5.700 GHz]""","""8 Stations, 2Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","8
"
2021-12-03 1:08:51 PM,84:3D:C6:B9:21:9F,"""""","""eduroam""",-79,40,,"""Ch 132 [5.660 GHz]""","""3 Stations, 7Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","3
"
2021-12-03 1:08:51 PM,84:3D:C6:C7:EF:5F,"""""","""eduroam""",-76,50,,"""Ch 116 [5.580 GHz]""","""2 Stations, 0Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","2
"
2021-12-03 1:08:51 PM,84:3D:C6:BD:59:20,"""""","""eduroam""",-67,75,,"""Ch 11 [2.462 GHz]""","""1 Station, 75Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","1
"
2021-12-03 1:08:51 PM,84:3D:C6:B4:DF:30,"""""","""eduroam""",-68,72,,"""Ch 1 [2.412 GHz]""","""2 Stations, 36Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","2
"
2021-12-03 1:08:51 PM,84:3D:C6:B9:21:90,"""""","""eduroam""",-65,80,,"""Ch 1 [2.412 GHz]""","""1 Station, 47Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","1
"
2021-12-03 1:08:51 PM,84:3D:C6:B9:1A:6F,"""""","""eduroam""",-60,82,,"""Ch 52 [5.260 GHz]""","""2 Stations, 1Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","2
"
2021-12-03 1:08:51 PM,84:3D:C6:C7:BB:70,"""""","""eduroam""",-69,70,,"""Ch 11 [2.462 GHz]""","""4 Stations, 56Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","4
"
2021-12-03 1:08:51 PM,00:A6:CA:61:F5:DF,"""""","""eduroam""",-82,33,,"""Ch 60 [5.300 GHz]""","""10 Stations, 0Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","10
"
2021-12-03 1:08:51 PM,84:3D:C6:C7:F2:1F,"""""","""eduroam""",-77,46,,"""Ch 48 [5.240 GHz]""","""11 Stations, 7Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","11
"
2021-12-03 1:08:51 PM,00:3A:7D:34:E7:70,"""""","""eduroam""",-77,46,,"""Ch 11 [2.462 GHz]""","""2 Stations, 59Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","2
"
2021-12-03 1:08:51 PM,84:3D:C6:C7:F2:10,"""""","""eduroam""",-73,60,,"""Ch 11 [2.462 GHz]""","""0 Stations, 65Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
2021-12-03 1:08:51 PM,00:3A:7D:12:43:D0,"""""","""eduroam""",-73,60,,"""Ch 11 [2.462 GHz]""","""0 Stations, 50Xhannel Utilization""","""Wi-Fi [Intel(R) Wi-Fi 6 AX201 160MHz]""","0
"
